,rating,imdbid,year,id,title
2490,3,0098147,1990,3566,Qin yong
2491,0,0099817,1990,3662,Dark Angel (I Come in Peace)
2492,3,0359610,1990,3721,A Little Night Music
2493,3,0100046,1990,4034,"Long Walk Home, The"
2494,0,0099818,1990,4080,I Hired a Contract Killer
2495,3,0102993,1990,4174,Strangers in Good Company
2496,3,0099819,1990,4574,I love you to death
2497,3,0099253,1990,4706,Child&#39;s Play 2
2498,3,0105643,1990,4719,Troll 2
2499,0,0100150,1990,4750,Miller&#39;s Crossing
2500,0,0099005,1990,4807,Air America
2501,2,0100403,1990,5182,Predator 2
2502,1,0100502,1990,5237,RoboCop 2
2503,2,0100758,1990,5284,Teenage Mutant Ninja Turtles
2504,3,0097106,1990,5301,A Tale of Springtime
2505,3,0098532,1990,5333,"Match Factory Girl, The"
2506,2,0099776,1990,5347,Europa Europa
2507,3,0098897,1990,5399,Portrait of a Marriage
2508,0,0100054,1990,5556,Lord of the Flies
2509,2,0100691,1990,5581,Stella
2510,3,0100911,1990,5614,"Welcome Home, Roxy Carmichael"
2511,1,0099871,1990,5688,Jacob&#39;s Ladder
2512,3,0100924,1990,5776,Where the Heart Is
2513,1,0100404,1990,5777,Presumed Innocent
2514,1,0142233,1990,5908,Dragon Ball Z: The Movie - The Tree of Might
2515,3,0099012,1990,6081,Alice
2516,3,0099321,1990,6289,Criminal Justice
2517,3,0099938,1990,6542,Kindergarten Cop
2518,3,0099329,1990,6562,Cry-Baby
2519,3,0100557,1990,6656,"Nasty Girl (Das schreckliche M&auml;dchen), The"
2520,0,0142245,1990,7426,Dragon Ball Z: Bardock - The Father of Goku
2521,1,0099348,1990,7626,Dances with Wolves
2522,1,0100519,1990,7659,Rosencrantz &amp; Guildenstern Are Dead
2523,3,0099768,1990,8021,Hidden Agenda
2524,2,0099277,1990,8043,Class of 1999
2525,1,0100477,1990,8051,"Rescuers Down Under, The"
2526,3,0099674,1990,8061,"Godfather: Part III, The"
2527,3,0100142,1990,8097,Metropolitan
2528,1,0100469,1990,8584,"Reflecting Skin, The"
2529,3,0103768,1990,8929,Barbarian Queen II: The Empress Strikes Back
2530,0,0100594,1990,9481,"Sheltering Sky, The"
2531,1,0099426,1990,9529,Bullet in the Head
2532,0,0100232,1990,9530,Navy Seals
2533,1,0099399,1990,9532,Delta Force 2: The Colombian Connection
2534,1,0100222,1990,9537,Naked Tango
2535,0,0100266,1990,9546,"No Retreat, No Surrender 3: Blood Brothers"
2536,1,0100029,1990,9563,Lionheart
2537,0,0100507,1990,9726,Rocky V
2538,3,0099772,1990,9813,Hiroshima: Out of the Ashes
2539,2,0099700,1990,9923,Gremlins 2: The New Batch
2540,3,0100260,1990,10013,Nightbreed
2541,3,0102926,1991,32,"Silence of the Lambs, The"
2542,3,0101414,1991,183,Beauty and the Beast
2543,3,0103074,1991,266,Thelma &amp; Louise
2544,3,0102587,1991,308,Omohide poro poro
2545,3,0102609,1991,467,Other People's Money
2546,0,0102685,1991,512,Point Break
2547,3,0103030,1991,710,Tacones Lejanos
2548,3,0101921,1991,767,Fried Green Tomatoes
2549,3,0103064,1991,847,Terminator 2: Judgement Day
2550,3,0102898,1991,879,Shakes the Clown
2551,3,0102103,1991,913,Impromptu
2552,2,0102057,1991,1033,Hook
2553,2,0101898,1991,1346,Flirting
2554,3,0101640,1991,1297,Raise the Red Lantern
2555,1,0103247,1991,1125,White Fang
2556,0,0101597,1991,1429,Closet Land
2557,1,0101745,1991,1089,Doc Hollywood
2558,3,0102798,1991,1579,Robin Hood: Prince of Thieves
2559,3,0101889,1991,1405,"Fisher King, The"
2560,0,0103112,1991,1697,Toy Soldiers
2561,1,0102510,1991,1825,"Naked Gun 2 1/2: The Smell of Fear, The"
2562,3,0102943,1991,1846,Slacker
2563,3,0101765,1991,2180,"Double Life of Veronique, The"
2564,3,0102829,1991,2216,Salmonberries
2565,1,0101410,1991,2315,Barton Fink
2566,1,0101465,1991,2326,Black Robe
2567,3,0102436,1991,2408,&#39;Merci la vie&#39;
2568,3,0104057,1991,2455,Daughters of the Dust
2569,3,0101329,1991,2491,An American Tail: Fievel Goes West
2570,3,0101757,1991,2637,Don&#39;t Tell Mom the Babysitter&#39;s Dead
2571,3,0103060,1991,2740,Teenage Mutant Ninja Turtles II: The Secret of the Ooze
2572,1,0101701,1991,2785,Delirious
2573,3,0102536,1991,2846,Night on Earth
2574,1,0104922,1991,2857,Motorama
2575,3,0101627,1991,2913,Critters 3
2576,0,0102817,1991,3036,Rubin and Ed
2577,3,0102573,1991,3058,"Object of Beauty, The"
2578,1,0101452,1991,3251,Bill &amp; Ted&#39;s Bogus Journey
2579,2,0103241,1991,3292,What About Bob?
2580,3,0102070,1991,3544,Hudson Hawk
2581,1,0102059,1991,3563,Hot Shots!
2582,2,0102975,1991,3592,Star Trek VI: The Undiscovered Country
2583,3,0101272,1991,3595,"Addams Family, The"
2584,1,0102803,1991,3987,"Rocketeer, The"
2585,3,0099851,1991,4241,Into The Woods
2586,3,0102266,1991,4290,"Last Boy Scout, The"
2587,3,0104981,1991,4358,Neon City
2588,0,0102303,1991,4577,Life Stinks
2589,3,0101698,1991,4631,Defending Your Life
2590,3,0102250,1991,4666,L.A. Story
2591,0,0101829,1991,4736,Europa
2592,3,0107875,1991,4973,"Princess and the Goblin, The"
2593,3,0100009,1991,5133,Lethal Games
2594,3,0102370,1991,5260,Madonna: Truth or Dare
2595,3,0102492,1991,5265,My Girl
2596,1,0101318,1991,5332,"Lovers on the Bridge, The"
2597,2,0101507,1991,5638,Boyz n the Hood
2598,3,0102313,1991,5639,"Linguini Incident, The"
2599,1,0101891,1991,5814,"Five Heartbeats, The"
2600,1,0099422,1991,5833,Dick Tracy
2601,2,0101917,1991,6028,Freddy&#39;s Dead: The Final Nightmare
2602,0,1125254,1991,6089,Dragon Ball Z: Cooler&#39;s Revenge
2603,1,0102522,1991,6335,Nekromantik 2
2604,3,0102951,1991,6371,Soapdish
2605,1,0102797,1991,7146,Robin Hood
2606,3,0105121,1991,7163,"People Under the Stairs, The"
2607,3,0101991,1991,7172,Hachi-gatsu no rapusodi
2608,3,0098063,1991,7235,Paprika
2609,3,0102138,1991,7200,JFK
2610,3,0101587,1991,7365,City Slickers
2611,0,0100491,1991,7609,Riff-Raff
2612,1,0101912,1991,7632,Frankie and Johnny
2613,1,0102494,1991,7650,My Own Private Idaho
2614,2,0102603,1991,7655,Oscar
2615,3,0101540,1991,7938,Cape Fear
2616,2,0102426,1991,8062,Mediterraneo
2617,3,0101458,1991,9094,Until the End of the World
2618,1,0130236,1991,9322,Samurai Cop
2619,1,0102034,1991,9378,Highlander II
2620,1,0099388,1991,9517,Deathstalker IV: Match of Titans
2621,0,0101702,1991,9533,Delta Force 3: The Killing Game
2622,0,0102202,1991,9548,Kickboxer 2: The Road Back
2623,1,0101764,1991,9564,Double Impact
2624,3,0102397,1991,9810,"Manta, Manta"
2625,2,0103956,1991,9847,Child&#39;s Play 3
2626,3,0102915,1991,10117,Showdown in Little Tokyo
2627,0,0105236,1992,18,Reservoir Dogs
2628,0,0103639,1992,98,Aladdin
2629,0,0103644,1992,296,Alien 3
2630,3,0104431,1992,433,Home Alone 2: Lost in New York
2631,0,0104348,1992,450,Glengarry Glen Ross
2632,1,0104257,1992,451,A Few Good Men
2633,3,0104694,1992,560,A League of Their Own
2634,3,0103893,1992,748,Buffy the Vampire Slayer
2635,1,0103850,1992,818,Bob Roberts
2636,0,0103776,1992,1025,Batman Returns
2637,3,0104321,1992,1345,Gas Food Lodging
2638,3,0105417,1992,1352,Sister Act
2639,2,0106308,1992,1276,Army of Darkness
2640,3,0104940,1992,1101,"Muppet Christmas Carol, The"
2641,1,0104868,1992,1126,"Mighty Ducks, The"
2642,3,0104254,1992,1157,FernGully: The Last Rainforest
2643,3,0105629,1992,1836,Toys
2644,1,0105851,1992,1867,Full Contact
2645,3,0104070,1992,1869,Death Becomes Her
2646,2,0107756,1992,1877,Orlando
2647,0,0104815,1992,1886,El Mariachi
2648,1,0104952,1992,1895,My Cousin Vinny
2649,3,0101811,1992,2128,Enchanted April
2650,3,0105107,1992,2349,Passion Fish
2651,3,0104454,1992,2415,Howards End
2652,3,0105665,1992,2432,Twin Peaks: Fire Walk With Me
2653,3,0105316,1992,2457,Sarafina!
2654,3,0104697,1992,2466,Leaving Normal
2655,3,0105414,1992,2504,Single White Female
2656,3,0105577,1992,2506,This is My Life
2657,1,0104990,1992,2628,Newsies
2658,3,0105481,1992,2709,Straight Talk
2659,2,0104036,1992,3141,"Crying Game, The"
2660,1,0104652,1992,3414,Porco Rosso (Kurenai no Buta)
2661,2,0100963,1992,3556,King of Beggars
2662,3,0105151,1992,3636,"Player, The"
2663,1,0105323,1992,3787,Scent of a Woman
2664,0,0103767,1992,3937,Baraka
2665,3,0103873,1992,4141,Dead Alive
2666,3,0104797,1992,4391,Malcolm X
2667,1,0105793,1992,4731,Wayne&#39;s World
2668,2,0105477,1992,4779,Stop! Or My Mom Will Shoot
2669,1,0103939,1992,4782,Chaplin
2670,3,0104040,1992,4839,"Cutting Edge, The"
2671,3,0104670,1992,4837,Ladybugs
2672,3,0103994,1992,4838,Como agua para chocolate
2673,3,0104466,1992,4903,Husbands and Wives
2674,1,0103772,1992,4940,Basic Instinct
2675,3,0103874,1992,4947,Dracula
2676,3,0104237,1992,4952,Damage
2677,1,0104412,1992,4999,Hero
2678,3,0103919,1992,5005,Candyman
2679,1,0104692,1992,5241,"Lawnmower Man, The"
2680,3,0103859,1992,5318,Boomerang
2681,3,0105682,1992,5425,Un Coeur en Hiver
2682,3,0103812,1992,5533,"Bikini Carwash Company, The"
2683,0,1517470,1992,5593,Doragon b&ocirc;ru Z: Atsumare! Gok&ucirc; W&acirc;rudo
2684,1,0105435,1992,5654,Sneakers
2685,0,0142237,1992,6090,Dragon Ball Z: The Return of Cooler
2686,2,0105265,1992,6123,A River Runs Through It
2687,2,0105415,1992,6317,Singles
2688,3,0104409,1992,6397,Hellraiser III: Hell on Earth
2689,3,0105130,1992,6702,Peter&#39;s Friends
2690,3,0105859,1992,6862,Dragon Inn
2691,3,0105695,1992,7006,Unforgiven
2692,1,0104298,1992,7601,Freddie as F.R.O.7.
2693,2,0104691,1992,7031,"Last of the Mohicans, The"
2694,0,0105459,1992,7179,Split Second
2695,3,0105616,1992,7191,Tom and Jerry: The Movie
2696,0,0104684,1992,7245,Hard Boiled
2697,1,0104452,1992,7640,HouseSitter
2698,3,0104779,1992,8287,Bitter Moon
2699,1,0101628,1992,8393,Critters 4
2700,2,0104695,1992,8583,Leap of Faith
2701,1,0104187,1992,8622,Encino Man
2702,2,0103855,1992,8991,"Bodyguard, The"
2703,1,0104575,1992,9000,Just another girl on the I.R.T
2704,3,0104389,1992,9922,"Hand That Rocks the Cradle, The"
2705,0,0104105,1992,9107,Dien Bien Phu
2706,1,0101316,1992,9221,"Lover / L&#39;amant, The"
2707,2,0105466,1992,9242,Stay Tuned
2708,1,0105488,1992,9331,Strictly Ballroom
2709,1,0105104,1992,9785,Passenger 57
2710,3,0105328,1992,9812,Schtonk
2711,3,0107290,1993,109,Jurassic Park
2712,2,0107048,1993,114,Groundhog Day
2713,0,0106697,1993,117,Demolition Man
2714,3,0107614,1993,436,Mrs. Doubtfire
2715,3,0107843,1993,543,Point of No Return/The Assassin
2716,2,0108160,1993,556,Sleepless in Seattle
2717,3,0108432,1993,558,Umi ga kikoeru
2718,3,0107120,1993,587,Hocus Pocus
2719,1,0108265,1993,727,Swing Kids
2720,3,0107507,1993,810,Manhattan Murder Mystery
2721,3,0108000,1993,852,Ruby in Paradise
2722,3,0106677,1993,861,Dazed and Confused
2723,0,0108037,1993,899,"Sandlot, The"
2724,1,0106341,1993,950,Bad Boy Bubby
2725,3,0108394,1993,984,Three Colors: Blue
2726,3,0107977,1993,1067,Robin Hood: Men in Tights
2727,1,0106611,1993,1602,Cool Runnings
2728,1,0106471,1993,1517,Boxing Helena
2729,3,0107156,1993,1195,"Wedding Banquet, The"
2730,1,0107131,1993,1088,Homeward Bound: The Incredible Journey
2731,3,0106673,1993,1133,Dave
2732,3,0108071,1993,1434,"Secret Garden, The"
2733,3,0106220,1993,1436,Addams Family Values
2734,3,0108147,1993,1353,Sister Act 2: Back in the Habit
2735,1,0108442,1993,1097,Undercover Blues
2736,3,0108052,1993,1497,Schindler&#39;s List
2737,2,0104246,1993,1637,Fei hu wai zhuan
2738,3,0106689,1993,1666,Death Train
2739,3,0106834,1993,1790,Even Cowgirls Get The Blues
2740,3,0106873,1993,1856,Fatal Instinct
2741,0,0112389,1993,1940,"Princess and the Cobbler, The"
2742,1,0108388,1993,2182,"Trial, The"
2743,3,0107822,1993,2230,"Piano, The"
2744,3,0107745,1993,2492,Once Upon a Forest
2745,1,0107688,1993,2543,"Nightmare Before Christmas, The"
2746,0,0108188,1993,2847,Sonatine
2747,1,0107426,1993,2892,Little Buddha
2748,2,0106977,1993,2916,"Fugitive, The"
2749,3,0107282,1993,3088,"Joy Luck Club, The"
2750,3,0106226,1993,3097,"Age of Innocence, The"
2751,2,0107091,1993,3123,Heart and Souls
2752,3,0311648,1993,3176,Pieces of April
2753,3,0108358,1993,3180,Tombstone
2754,3,0106417,1993,3330,Gekij&ocirc;-ban - Bish&ocirc;jo senshi S&ecirc;r&acirc; M&ucirc;n R (Sailor Moon R the Movie: The Promise of the Rose)
2755,0,0108065,1993,3336,Searching for Bobby Fischer
2756,1,0106582,1993,3369,Cliffhanger
2757,3,0108451,1993,3396,Untamed Heart
2758,3,0105619,1993,3405,"Heroic Trio, The"
2759,3,0107653,1993,3550,Naked
2760,3,0108624,1993,3692,"Evil Cult, The"
2761,3,0106400,1993,3704,"Beverly Hillbillies, The"
2762,3,0107065,1993,3715,Gypsy
2763,1,0107943,1993,3761,"Remains of the Day, The"
2764,0,0115819,1993,3921,Cannibal! The Musical
2765,0,0107214,1993,4337,Indien
2766,3,0108255,1993,4422,Super Mario Bros.
2767,3,0108310,1993,4555,Telling Secrets
2768,3,0106598,1993,4636,Coneheads
2769,0,0106364,1993,4877,Batman: Mask of the Phantasm
2770,0,0107007,1993,4917,Gettysburg
2771,3,0107212,1993,5065,Indian Summer
2772,3,0106770,1993,5083,Dragon: The Bruce Lee Story
2773,3,0107978,1993,5238,RoboCop 3
2774,3,0106453,1993,5243,Body of Evidence
2775,3,0107099,1993,5285,Heidi
2776,3,0108122,1993,5316,Short Cuts
2777,3,0106452,1993,5521,Body Snatchers
2778,1,0107969,1993,5580,Rising Sun
2779,3,0106918,1993,6474,"Firm, The"
2780,0,0106469,1993,5665,"Blood In, Blood Out"
2781,3,0106408,1993,5725,Bhaji on the Beach
2782,2,0107818,1993,5919,Philadelphia
2783,3,0108162,1993,6076,Sliver
2784,3,0107144,1993,6173,Hot Shots! Part Deux
2785,0,0106332,1993,6215,Farewell My Concubine
2786,1,0108399,1993,6349,True Romance
2787,3,0108550,1993,6492,What&#39;s Eating Gilbert Grape
2788,1,0107529,1993,6844,Matinee
2789,1,0106303,1993,7055,Arctic Blue
2790,1,0142247,1993,7209,Dragon Ball Z: The History of Trunks
2791,1,0106449,1993,7272,Body Bags
2792,3,0107798,1993,7277,"Pelican Brief, The"
2793,1,0107492,1993,7418,"Making of &#39;...And God Spoke&#39;, The"
2794,2,0107207,1993,7514,In the Name of the Father
2795,3,0108551,1993,7526,What&#39;s Love Got to Do with It
2796,1,0107808,1993,7611,A perfect world
2797,1,0106387,1993,7619,Benny &amp; Joon
2798,0,0107211,1993,7642,Indecent Proposal
2799,1,0107206,1993,7667,In the Line of Fire
2800,3,0107315,1993,7699,Kika
2801,3,0107151,1993,7840,La casa de los esp&iacute;ritus
2802,3,0107840,1993,8148,Poetic Justice
2803,1,0107501,1993,8552,"Man Without a Face, The"
2804,3,0107566,1993,8568,Mi vida loca
2805,2,0107096,1993,8652,Heaven &amp; Earth
2806,3,0108149,1993,8759,Six Degrees of Separation
2807,1,0107616,1993,9033,Much Ado About Nothing
2808,1,0106880,1993,9155,Fear of a Black hat
2809,3,0166222,1993,9398,"I Killed My Lesbian Wife, Hung Her on a Meathook, and Now I Have a Three Picture Deal at Disney"
2810,1,0107362,1993,9466,Last Action Hero
2811,1,0107076,1993,9565,Hard Target
2812,0,0314713,1993,9735,Space Zombie Bingo!!!
2813,1,0107387,1993,10136,Leprechaun
2814,2,0107057,1993,10205,Guilty as sin
2815,3,0110912,1994,91,Pulp Fiction
2816,1,0110357,1994,100,"Lion King, The"
2817,1,0110148,1994,120,Interview with the Vampire
2818,1,0110008,1994,261,Heisei tanuki gassen pompoko
2819,0,0111161,1994,339,"Shawshank Redemption, The"
2820,3,0111257,1994,440,Speed
2821,2,0109040,1994,441,Ace Ventura: Pet Detective
2822,1,0109445,1994,488,Clerks.
2823,3,0108941,1994,537,"Stand, The"
2824,3,0110005,1994,567,Heavenly Creatures
2825,2,0109676,1994,571,Drop Zone
2826,1,0111438,1994,574,Timecop
2827,1,0109830,1994,776,Forrest Gump
2828,3,0110950,1994,860,Reality Bites
2829,2,0109686,1994,890,Dumb &amp; Dumber
2830,1,0111282,1994,959,Stargate
2831,3,0110367,1994,960,Little Women
2832,1,0111070,1994,1051,"Santa Clause, The"
2833,0,0107952,1994,1066,"Return of Jafar, The"
2834,1,0110763,1994,1208,"Pagemaster, The"
2835,1,0109127,1994,1128,Angels in the Outfield
2836,3,0111503,1994,1098,True Lies
2837,3,0109446,1994,1535,"Client, The"
2838,3,0109093,1994,1571,Amateur
2839,3,0124829,1994,1734,Pat and Margaret
2840,3,0110413,1994,1755,"Professional, The"
2841,3,0109198,1994,1786,Bad Girls
2842,3,0109913,1994,1788,Go Fish
2843,2,0110622,1994,1826,Naked Gun 33 1/3: The Final Insult
2844,0,0109254,1994,1850,Beverly Hills Cop III
2845,1,0110857,1994,1914,Police Academy: Mission to Moscow
2846,3,0109707,1994,1920,Ed Wood
2847,3,0111797,1994,2121,Eat Drink Man Woman
2848,3,0110598,1994,2209,Muriel&#39;s Wedding
2849,3,0110521,1994,2210,Mina Tannenbaum
2850,3,0109504,1994,2350,Crooklyn
2851,0,0111143,1994,2535,"Shadow, The"
2852,3,0110889,1994,2852,Priest
2853,3,0110054,1994,4326,Legend of the Red Dragon / Hong Xi Guan: Zhi Shao Lin wu zu
2854,3,0109440,1994,2972,Fear City: A Family-Style Comedy
2855,3,0109306,1994,3004,Blue Sky
2856,3,0110171,1994,3008,J&#39;ai pas sommeil
2857,3,0111470,1994,3044,Trading Mom
2858,1,0110074,1994,3062,"Hudsucker Proxy, The"
2859,1,0110308,1994,3104,"Last Seduction, The"
2860,2,0111800,1994,3106,Wing Chun
2861,3,0109900,1994,3133,Giorgino
2862,1,0109770,1994,3162,"Fantastic Four, The"
2863,3,0110091,1994,3179,I Like It Like That
2864,0,0110678,1994,3243,No Escape
2865,3,0109277,1994,3331,Gekij&ocirc;-ban - Bish&ocirc;jo senshi S&ecirc;r&acirc; M&ucirc;n S (Sailor Moon S the Movie: Hearts in Ice)
2866,0,0110722,1994,3431,Oleanna
2867,3,0109045,1994,3501,"Adventures of Priscilla, Queen of the Desert, The"
2868,3,0111301,1994,3522,Street Fighter
2869,0,0110524,1994,3657,Getting Any?
2870,1,0111255,1994,3788,"Specialist, The"
2871,3,0109506,1994,3820,"Crow, The"
2872,3,0109484,1994,3840,"Corrina, Corrina"
2873,1,0111333,1994,3973,"Swan Princess, The"
2874,1,0109424,1994,4056,Chungking Express
2875,3,0111001,1994,4112,"Road to Wellville, The"
2876,3,0110169,1994,4421,It&#39;s Pat
2877,1,0111507,1994,4515,Three Colors: White
2878,3,0111205,1994,4602,Sister My Sister
2879,3,0111280,1994,4618,Star Trek Generations
2880,3,0109275,1994,4645,Birds 2: Land&#39;s End
2881,1,0110475,1994,4697,"Mask, The"
2882,1,0109791,1994,4717,Felidae
2883,3,0110322,1994,4841,Legends of the Fall
2884,3,0111549,1994,4869,Uncovered
2885,1,0109327,1994,4920,Brainscan
2886,2,0110932,1994,4954,Quiz Show
2887,3,0109456,1994,5078,Color of Night
2888,3,0109849,1994,5189,Frit&auml;nkaren
2889,1,0113409,1994,5206,In the Mouth of Madness
2890,1,0109144,1994,5334,A.P.E.X.
2891,1,0109068,1994,5341,Airheads
2892,3,0110632,1994,5459,Natural Born Killers
2893,3,0109813,1994,5738,"Flintstones, The"
2894,3,0111751,1994,5890,Wrony
2895,2,0110366,1994,5909,"Little Rascals, The"
2896,3,0111686,1994,6029,New Nightmare
2897,1,0110958,1994,6154,See How They Fall
2898,3,0109831,1994,6451,Four Weddings and a Funeral
2899,3,0111127,1994,6477,Serial Mom
2900,3,0109279,1994,6981,Black Beauty
2901,3,0109699,1994,7032,Dias contados
2902,1,0109520,1994,7160,D2: The Mighty Ducks
2903,0,0109579,1994,7211,Death and the Maiden
2904,0,0110099,1994,7263,I.Q.
2905,1,0109644,1994,7295,Don&#39;t Drink the Water
2906,1,0110167,1994,7643,It Could Happen to You
2907,3,0111512,1994,7933,"Legend of Drunken Master, The"
2908,3,0110297,1994,7935,Lakota Woman: Siege at Wounded Knee
2909,0,0110236,1994,7972,Kan du vissla Johanna?
2910,3,0111033,1994,8004,Runaway Daughters
2911,3,0111112,1994,8446,"Secret of Roan Inish, The"
2912,3,0111201,1994,8460,Sirens
2913,3,3289712,1994,8494,Jenny&#39;s Wedding
2914,3,5818818,1994,8592,Die gottliche Ordnung
2915,0,0109066,1994,8735,Vive L&#39;Amour
2916,3,0110527,1994,8990,Miracle on 34th Street
2917,0,0109444,1994,9108,Clear and Present Danger
2918,3,0110657,1994,9406,"Next Karate Kid, The"
2919,3,0109798,1994,9525,Revenge of the Musketeers
2920,1,0110490,1994,9768,Men of War
2921,0,0110805,1994,9772,Pentathlon
2922,2,0111520,1994,9780,Twilight Zone: Rod Serling&#39;s Lost Classics
2923,1,0111640,1994,9811,Voll normaaal
2924,3,0114129,1994,9814,Picture Bride
2925,2,0110971,1994,10077,Renaissance Man
2926,3,0111693,1994,10178,When a Man Loves a Woman
2927,1,0114814,1995,54,"Usual Suspects, The"
2928,1,0114369,1995,69,Se7en
2929,1,0114709,1995,87,Toy Story
2930,2,0113243,1995,97,Hackers
2931,3,0112642,1995,106,Casper
2932,3,0114069,1995,110,Outbreak
2933,1,0112864,1995,147,Die Hard: With a Vengeance
2934,3,0112950,1995,163,Empire Records
2935,1,0112508,1995,184,Billy Madison
2936,2,0112573,1995,205,Braveheart
2937,3,0114148,1995,207,Pocahontas
2938,3,0114388,1995,267,Sense and Sensibility
2939,3,0113824,1995,287,Mimi wo sumaseba (Whisper of the Heart)
2940,3,0112579,1995,294,"Bridges of Madison County, The"
2941,2,0113749,1995,489,Mallrats
2942,3,0114436,1995,566,Showgirls
2943,3,0114614,1995,569,Tank Girl
2944,3,0112701,1995,637,Cold Comfort Farm
2945,3,0113347,1995,640,How to Make an American Quilt
2946,0,0113568,1995,659,K&ocirc;kaku kid&ocirc;tai (Ghost in the Shell)
2947,3,0114558,1995,675,Strange Days
2948,3,0112697,1995,749,Clueless
2949,3,0114011,1995,897,Now and Then
2950,3,0112679,1995,905,Circle of Friends
2951,3,0114916,1995,947,When Night is Falling
2952,1,0113855,1995,955,Mortal Kombat
2953,3,0114906,1995,974,Welcome to the Dollhouse
2954,3,0112379,1995,982,Antonia&#39;s Line
2955,3,0113101,1995,986,Four rooms
2956,1,0112462,1995,1024,Batman Forever
2957,2,0112453,1995,1031,Balto
2958,3,0114924,1995,1032,While You Were Sleeping
2959,2,0113277,1995,1037,Heat
2960,1,0115491,1995,1065,Aladdin and the King of Thieves
2961,3,0112130,1995,1563,Pride and Prejudice
2962,2,0113117,1995,1132,French Kiss
2963,2,0113198,1995,1160,A Goofy Movie
2964,3,0113188,1995,1433,Gold Diggers: The Secret of Bear Mountain
2965,3,0113670,1995,1435,A little princess
2966,3,0114319,1995,1643,Sabrina
2967,3,0112384,1995,2060,Apollo 13
2968,3,0112571,1995,2071,Boys on the Side
2969,3,0112722,1995,2100,Copycat
2970,3,0114682,1995,2163,"To Wong Foo, Thanks for Everything! Julie Newmar"
2971,2,0112641,1995,2220,Casino
2972,3,0112792,1995,2882,Dangerous Minds
2973,2,0114898,1995,2303,Waterworld
2974,3,0114323,1995,2366,Safe
2975,3,0109642,1995,2394,Dolores Claiborne
2976,3,0112604,1995,2422,Butterfly Kiss
2977,1,0109370,1995,2573,Canadian Bacon
2978,3,0112288,1995,2684,"Addiction, The"
2979,3,0112651,1995,2690,"Celluloid Closet, The"
2980,1,0113326,1995,2835,Rumble in the Bronx (Hung fan kui)
2981,1,0114746,1995,2864,Twelve Monkeys
2982,3,0113957,1995,2914,"Net, The"
2983,3,0113416,1995,2931,"Incredibly True Adventures of Two Girls in Love, The"
2984,3,0114395,1995,3027,Serving in Silence
2985,3,0112435,1995,3090,"Baby-Sitters Club, The"
2986,3,0114117,1995,3142,Persuasion
2987,2,0114108,1995,3267,"Pebble and the Penguin, The"
2988,1,0112913,1995,3298,Fallen Angels
2989,3,0112513,1995,3332,"Sailor Moon SuperS the Movie, The Ten Senshi Unite, Mystery of the Black Dream Hole (Sailor Moon Super S the Movie: Black Dream"
2990,3,0113820,1995,3370,Mighty Morphin Power Rangers: The Movie
2991,3,0112346,1995,3684,"American President, The"
2992,3,0113497,1995,3801,Jumanji
2993,0,0113247,1995,3877,La Haine
2994,0,0112471,1995,4020,Before Sunrise
2995,3,0114508,1995,4169,Species
2996,3,0114214,1995,4247,"Quick and the Dead, The"
2997,1,0112401,1995,4640,Assassins
2998,3,0113725,1995,4678,Maborosi
2999,1,0114787,1995,4749,Underground
3000,3,0112040,1995,4791,"Langoliers, The"
3001,0,0112715,1995,4902,Congo
3002,3,0113321,1995,4904,Home for the holidays
3003,3,0112896,1995,5084,Dracula: Dead and Loving It
3004,1,0235133,1995,5199,Ringu Kanzenban
3005,1,0112857,1995,5317,Devil in a Blue Dress
3006,3,0112682,1995,5596,"City of Lost Children, The"
3007,2,0142243,1995,5655,Dragon Ball Z: Wrath of the Dragon
3008,0,0112281,1995,5710,Ace Ventura: When Nature Calls
3009,3,0112870,1995,5728,Dilwale Dulhania Le Jayenge
3010,3,0113540,1995,5771,Kids
3011,3,0112819,1995,5812,Dead Presidents
3012,2,0113071,1995,5816,First Knight
3013,3,0113305,1995,5823,Higher Learning
3014,3,0113189,1995,6251,GoldenEye
3015,2,0114057,1995,6544,Othello
3016,1,0112851,1995,6625,Desperado
3017,3,0114095,1995,6912,Party Girl
3018,3,0113918,1995,7073,Nadie hablara de nosotras cuando hayamos muerto
3019,3,0112431,1995,7364,Babe
3020,3,0112922,1995,7388,El dia de la bestia
3021,3,0114852,1995,7547,Village of the Damned
3022,3,0113221,1995,7566,Grim
3023,3,0114689,1995,7568,Catnapped! The Movie
3024,3,0113972,1995,7651,Nick of Time
3025,1,0114671,1995,7663,Land and Freedom
3026,3,0113083,1995,7702,La flor de mi secreto
3027,2,0113118,1995,7791,Friday
3028,3,0114694,1995,7805,Tommy Boy
3029,3,0113492,1995,7892,Judge Dredd
3030,1,0113737,1995,8442,Magic in the Water
3031,3,0112818,1995,8451,Dead Man Walking
3032,1,0112461,1995,8526,"Basketball Diaries, The"
3033,1,0114702,1995,8539,Total Eclipse
3034,1,0111359,1995,8919,Tall Tale
3035,2,0113627,1995,8923,Leaving Las Vegas
3036,0,0110006,1995,8930,Heavyweights
3037,0,0112966,1995,9064,"Englishman Who Went Up a Hill But Came Down a Mountain, The"
3038,2,0114885,1995,9104,Waiting To Exhale
3039,1,0113442,1995,9230,It Takes Two
3040,0,0114287,1995,9588,Rob Roy
3041,2,0121401,1995,9958,Indira
3042,0,0110443,1995,10039,Major Payne
3043,3,0112769,1995,9991,La c&eacute;r&eacute;monie
